JD RV eRV
2457422.74583 2.32426110996773 1.22424404332
2457427.74276 -0.0523233999788868 1.11279510392
2457440.70724 0.358590585895502 0.99946329373
2457472.73042 2.53217660414475 1.08546665618
2457490.67893 3.23882014178781 1.41542573581
2457494.69905 2.7659148751232 1.19144775085
2457503.68467 1.99012209169405 1.14698929493
2457509.59042 1.13006792854843 1.0485879596
2457510.69213 2.88952704095 1.21788342155
2457532.57699 1.99087963390578 1.03417962416
2457536.53529 1.13887057864924 1.70945018539
2457537.66689 -0.41640849678801 1.66178630997
2457539.5639 2.44019621774709 1.00674994224
2457544.66543 4.2181675606288 1.1258093583
2457555.51262 -0.707623232071951 1.56078798311
2457572.50083 2.14478385728363 1.1386707937
2457591.42381 0.544302972168113 1.17626680109
2457596.39831 0.330229269405621 2.03672672842
2457618.48114 2.68406556286031 2.04386205128
2457622.3906 3.01529505964644 1.71188459408
2457623.40066 2.31448732239914 2.21661072925
2457625.35634 1.85045409834732 1.73453144498
2457625.35752 0.280343412663322 1.52769377378
2457626.36964 3.06760405097075 1.45910403333
2457627.3636 1.00259838814782 3.57594933075
2457628.34688 0.973919278963908 1.75496520811
2457629.36767 0.653411286109258 1.77164164503
2457630.35644 1.49682076920943 1.45149142931
2457631.36804 1.47112125872566 1.59989494245
2457632.32512 3.27314864779304 1.61127764741
2457633.33155 3.22368841026686 1.49763193827
2457634.42148 2.64141867850535 1.48441931719
2457635.37864 1.82276475687569 1.28797007727
2457636.42886 1.80596631179258 1.68117423214
2457643.30388 4.57118111133318 1.16713289493
2457644.29437 1.99085568434598 1.07036486363
2457646.31016 3.04304061544634 1.7327705512
2457647.31032 2.58073002483821 3.21427331034
2457650.33205 2.4369656057581 1.65248740521
2457652.35731 2.65456013720304 1.76958017148
2457655.3798 -0.711659222979542 5.67187494347
2457656.32277 1.24731518860265 1.49517360727
2457657.33848 2.39411315790253 3.12700841848
2457658.33931 0.973852525259278 2.03997001741
2457659.2893 4.10592730290881 1.80506767016
2457665.27337 2.78053232348139 1.33836790923
2457678.29314 2.34629486070296 1.90612253422
2457679.26984 2.19085553810308 1.5688212792
2457684.30782 0.206962413666731 2.66971780357
2457685.30894 -1.76515052392173 2.08004918259
2457689.25306 2.47871771810555 1.14035338337
2457690.30058 0.719084278242993 1.30007257077
2457691.25977 0.918887858524137 1.04587747597
2457692.26846 0.771772977582562 1.03022558119
2457693.29754 2.15423941243962 0.938394377559
2457694.28852 -0.134110527666928 1.5110142316
2457698.28881 1.01152298864204 3.91397324462
2457704.25416 1.36516632457811 1.21647898701
2457705.2525 -1.11569690865965 1.42457726119
2457706.25031 -0.445087812509542 1.29715848275
2457711.23879 -0.467814016248027 1.24735782646
2457712.25348 -2.32507542536315 1.29671147712
2457779.76495 0.109443398895095 1.19858808355
2457788.74094 0.38611190066302 1.46325813995
2457793.7307 -1.52939677245369 2.08153450791
2457793.73532 -1.53354065144981 1.63385463834
2457794.73572 -1.52159509393275 1.87071284441
2457794.73905 -0.423243506182524 3.81482168735
2457798.71735 1.00443848929982 1.21426324451
2457799.70195 0.730656688396759 1.6014743903
2457800.70456 0.610212364411717 1.3746873212
2457806.6891 0.213405969008066 1.74178922005
2457814.73879 0.00860432666440381 1.24161440533
2457815.71841 -0.907062190345703 1.57320936632
2457817.65838 1.39179410538852 1.74924614994
2457818.66736 -1.81139851890145 1.30563708575
2457819.65009 -2.12606675225387 1.47857083845
2457822.73934 -2.36522836261587 1.00605838608
2457824.68069 -0.816583534139381 1.38210391255
2457828.63805 0.457842958015799 1.13548438201
2457829.6541 -0.929603482110041 1.45065639057
2457830.69347 -0.163858976643762 1.27456549091
2457833.73334 0.989706481541843 0.971638074603
2457834.67884 0.131080952567294 1.38902441955
2457851.66443 -0.0663311119567294 1.45536568521
2457852.6919 -0.111585059663413 1.1938267362
2457854.69313 -0.514366131854979 1.05627688463
2457855.62522 1.65332548905706 0.985397505581
2457856.69821 -0.799198067188591 0.933502858142
2457857.66742 1.64300459099122 0.874378514521
2457858.63555 0.720135526369263 1.25016336275
2457859.63345 -0.151233738843947 1.02895970738
2457861.70316 -0.63428177955371 1.02086071049
2457862.69632 0.749354929197708 0.900071139904
2457863.58777 -2.0176470853408 2.31162991459
2457863.62323 -0.225520590552597 1.39866456457
2457864.68101 2.04630626605236 1.0555586076
2457866.60358 0.98041747080341 1.6788912189
2457875.62334 0.447924001540499 0.99911649354
2457876.55014 -1.06511841971561 1.61338228283
2457877.55772 0.213959456956063 0.920408048819
2457878.63816 -0.822541176887103 1.74582352304
2457879.57104 0.132714635274004 1.87015313967
2457880.66248 0.202624623596378 1.19126985477
2457882.55744 -1.51176053649449 0.990885183573
2457883.60933 0.847382120137272 1.53305358228
2457886.52586 0.44218047434539 2.43585957959
2457887.55641 -0.138942358601373 1.05290281734
2457888.65782 -0.0988919476590552 1.23778049216
2457889.59841 -0.563008772794132 1.08060064248
2457890.66322 -1.70711957707459 1.01306461875
2457891.6606 -0.909653560250378 1.82361792522
2457892.61353 -2.15023072305664 1.20300150859
2457893.59279 -0.260112205149929 0.885090634365
2457894.53536 -0.427391436117255 1.39052379919
2457896.59832 0.642437082726314 1.41612630539
2457898.58642 -0.816362081536324 1.30314494718
2457905.50917 0.61629757692173 1.23458121434
2457907.55252 -3.88892679217975 1.44114091079
