JD RV eRV
2450602.01139576 -0.739384543880375 1.26884956160264
2450602.95647017 -3.783278390352 1.19191031740966
2450604.0017 -1.29453463555812 1.7
2450604.96684172 -0.721030210394345 1.33979476363215
2450605.95574215 -2.74668226065686 1.25373871013727
2450606.99606285 -1.68075744657347 1.29768062349665
2450607.86098 -3.53476989970852 1.75316856006489
2450609.02068 -4.66869990249133 1.86075253593808
2450610.11484276 -2.15698210509852 1.51201032969767
2450665.8355 2.07515630836546 1.55206314304541
2450954.99624 -3.00507073049162 2.20988687493274
2450981.87418 -2.78485352940761 1.70883000909979
2450982.88569 -0.717850192958455 1.59511755052723
2450984.02388 -0.581855290249084 1.75316856006489
2451009.86528 -5.06078766593948 1.7
2451011.84227 -3.93585794806457 1.72652830848498
2451012.82292 -6.15103537573975 1.74427635425124
2451013.82429 -0.535455847800644 1.5179262169157
2451050.80938 -4.08728481871801 1.72652830848498
2451051.82196 1.92945649362574 1.76207264322445
2451068.79946 -2.79919496531004 1.5179262169157
2451069.81397 -4.80220109433838 1.54350251052598
2451070.82905298 -2.83918427722592 1.16742278753911
2451071.79981479 -4.72555518923277 1.23724494616217
2451072.790292 -2.25175956471437 1.21580222913378
2451073.82866056 -1.69345537618748 1.10267968186753
2451074.775 -2.20928718018444 1.5179262169157
2451228.15524 -4.38822418304216 1.75316856006489
2451229.14388 -0.452069556694241 1.74427635425124
2451311.03688 -1.54385121024259 2.38799078725191
2451312.01389 -3.8079016786848 2.68208873827843
2451313.04021 -3.61634550878616 2.37857099957096
2451341.02147 0.45346445938171 1.71767284428671
2451341.90061 -3.10191682558425 1.59511755052723
2451367.84914 -3.71791823476174 1.93328735577513
2451368.83909 3.45345178958534 1.75316856006489
2451370.00729 5.12986844913728 1.7353962083628
2451370.90907 1.6799454941037 1.61245154965971
2451371.90501 0.332595726746569 1.84271538768199
2451409.85442 -1.99626610554231 1.50096635538576
2451410.8342 -0.0986859901589853 1.5179262169157
2451411.84208 1.49997597129743 1.77991572834222
2451438.73354 -2.83816100982566 1.5864740779477
2451680.06566 1.51198984986862 2.48243831746128
2451702.98234 -1.35309099045388 1.84271538768199
2451703.97018 -2.55604518104578 1.75316856006489
2451705.01536 0.232742894794332 1.8969449122207
2451705.94735 1.24655053120261 1.76207264322445
2452007.12157 -1.85381946366039 1.86978608402138
2452097.94112 -2.28629623134295 1.96977156035922
2452133.76779 -0.932871853182619 2.14478437144623
2452445.92377 -1.86728320899763 1.97891384350103
2452537.79383 1.80728403509284 2.01556443707464
2452777.11632 1.05513084876301 2.03393706883964
2452834.85156 -2.56031700496787 2.02474689776278
2453072.13873 -2.71778749032265 1.90601678901315
2453180.89628 -2.6474730868269 1.86075253593808
2453181.89036 0.124214372102488 1.80676506497109
2453195.82664 -0.387324404049915 1.83371208208922
2453237.89109 -0.949299525490909 1.91509790872425
2453301.74204 1.22758456298341 1.85172892184574
2453550.91339067 -2.31234395045406 1.27482411313401
2453602.85251626 0.71676826831719 1.33059604226235
2453807.1256057 -0.692578239167862 1.28250652399948
2453926.95874307 -2.09402126493762 1.40430831315394
2453933.85065044 1.98295984450484 1.37698039219793
2453934.81932493 -1.10841322343718 1.30325457068532
2453960.89900841 -0.761152767857997 1.41867317280477
2453961.85907232 5.46298470650212 1.36394760202122
2453962.78850014 -0.233236771951514 1.39074119228219
2453963.8327338 2.60239712527787 1.39268876947312
2454247.0349 -3.25708957397084 1.80676506497109
2454248.12638 0.845868925178639 2.22854212434946
2454249.97027 -2.90470416382415 1.79780421625938
2454251.01231 -6.72229034339063 1.5179262169157
2454251.97399 0.133742880334385 1.76207264322445
2454256.00550307 -3.82666758967591 1.26673099926029
2454277.91484 -5.63150629844586 2.08
2454278.97111 4.63787433917259 2.16335387766311
2454285.97595992 -0.574049141477599 1.52155029954443
2454294.98802 0.801457290293521 1.68237926758505
2454304.96059 -0.54498869842421 1.91509790872425
2454305.96227 -2.49992000824481 1.80676506497109
2454306.93872 0.00729310999567895 1.87882942280559
2454307.98903 1.17809654655457 1.66481230173254
2454308.95786 2.54498422259152 1.90601678901315
2454309.95411 0.288524903019223 1.70883000909979
2454310.94662 -2.20630749089899 1.68237926758505
2454311.94464 1.18218255260029 1.59511755052723
2454312.94022 2.21679981149656 1.62114157308978
2454313.93723 2.47146646160615 1.79780421625938
2454314.97792 -1.32291497826107 1.77991572834222
2454335.85352931 0.376338570182419 1.26676787063595
2454336.88714 0.808890323905587 1.5864740779477
2454337.83452 1.65926962561876 1.7353962083628
2454338.88034 1.07352527076644 1.56923548264752
2454343.81304 -0.210088626107974 1.59511755052723
2454344.93705 1.35133313514693 1.76207264322445
2454396.70932 2.48971381281443 1.65604951616792
2454397.71094 4.32519489914216 1.62114157308978
2454399.73488 0.918188701836624 2.01556443707464
2454633.89999 -0.691115993017415 1.77098842458103
2454717.75225 -5.30877374554228 1.83371208208922
2454718.75463 1.89970756372214 1.68237926758505
2454719.77178 2.2032164234449 1.69118301789014
2454723.75848 4.35299133102303 1.47566933965574
2454724.76413 -1.07281393274346 1.77991572834222
2454930.0562 -2.09216882245722 1.93328735577513
2455463.82729336 -1.84142289471751 1.08453353374544
2455607.13942 -1.94859330558597 1.75316856006489
2455608.1255 4.56957707222611 1.65604951616792
2455609.16581 -0.331128845797554 1.76207264322445
2455614.15954 -0.243760484317306 1.72652830848498
2455634.09232 -0.28407040887851 1.5864740779477
2455635.11458 -3.18961320801672 1.62984661855035
2455636.15043 -1.74078170712291 1.52643375224737
2455637.1206 -4.49024734902124 1.69118301789014
2455638.0751 -3.84125945497622 1.53495928284759
2455665.02443 -4.24132601199795 1.55206314304541
2455668.0309 -2.67267386188557 1.7
2455670.05167 -3.42296004278002 1.77991572834222
2455671.06971 -4.13315782565073 1.57784663386528
2455671.996 -0.852872386212629 1.55206314304541
2455672.97787 -2.52048682622547 1.64730082255792
2455673.96678 -2.0513261519733 1.62984661855035
2455697.12781 -0.0081011352780177 1.57784663386528
2455697.88552 -1.08568162514642 1.65604951616792
2455699.88262 -1.78739460105747 1.68237926758505
2455704.86933 -3.93930519420977 1.62114157308978
2455705.86311 3.22636701293518 1.46727638841494
2455706.85376 0.690823097697796 1.61245154965971
2455707.86373 3.662666050566 1.9423954283307
2455720.02477 2.30884852143053 1.65604951616792
2455723.02287 1.32341805436575 1.71767284428671
2455723.87029 -0.706367222609584 1.63856644662339
2455726.94425 0.0290794273807506 1.60377679244962
2455733.83426 -0.587143379447681 1.7
2455734.88248 0.222998833986533 1.54350251052598
2455735.84993 1.3170768897804 1.49251465654445
2455749.97873 3.45626443270459 1.78885438199983
2455751.77095 1.421900645087 1.70883000909979
2455752.7645 1.2685572340649 1.72652830848498
2455759.77037 2.24842403501173 1.61245154965971
2455760.76052 2.82441333192108 1.55206314304541
2455761.79157 0.401048799492295 1.66481230173254
