JD RV eRV
2454194.89389002 0.565006158072923 0.935697305228457
2454196.88339864 -1.33662093751008 0.974818521763326
2454197.89481461 -1.06262687396407 0.948780095233641
2454198.89025657 0.913346836757186 0.987029252262431
2454199.91820074 0.0138924424732565 0.935539425447217
2454200.92062146 -0.41945719216242 0.949609404705603
2454202.91868991 0.791387763171822 0.936731151104037
2454227.8437991 -1.69725689341483 0.956307934526572
2454291.59693652 -2.08218665493773 0.987689165352944
2454298.71451245 -0.786232027889918 1.01789926889117
2454315.66129567 2.05736962365401 1.14495334971825
2454316.64730366 -2.82782143822929 1.01027086392523
2454319.63796979 1.05065513648066 0.936381992020086
2454320.6502451 -1.14628736266207 0.899027604780791
2454340.65058743 0.184329399395926 0.899656624162483
2454343.55719545 2.49222517053918 0.872743931462092
2454347.55814126 0.417448144632723 0.912168850224854
2454385.52387849 0.31660978729847 1.06317724773029
2454389.50158642 -0.137349900302937 1.18748718056368
2454523.88129936 0.236195107412981 0.963462100740801
2454551.90899793 -1.34834461367031 0.933011062325025
2454588.92100221 -1.16039253471848 1.02516698015071
2454948.80974335 -4.55590195841813 0.931820369464121
2454951.82600262 1.27171709063238 0.994503665902403
2454956.84293425 0.583762086008704 0.938323604984227
2455054.65252672 2.86335134985809 0.990131233259704
2455283.88004094 0.997679222735239 0.929029682655706
2455305.87911864 0.864174709734337 0.958183889712831
2455388.58707973 -1.32464635580079 0.955468290326156
2455396.59811648 -1.70325820514555 1.04423641522018
2455403.64732272 -0.68969489449646 1.06063247611969
2455457.54186471 0.490727658577515 0.966040829387552
2455485.49053456 0.322239672163015 1.05741681687292
2455634.89240237 -1.81800637325727 0.935476483285941
2455645.90335762 -4.46834039998148 0.913671060327231
2455660.83414047 -3.26248770791678 0.972866243665787
2455672.84473393 -3.12754113743371 0.917174251851457
2455674.84575082 -2.70982185420303 0.944115954417386
2455675.83517508 0.49119107047523 0.965978483686653
2455676.83521272 -1.95294729027278 0.970294898199934
2455677.8010341 -3.83547249066637 0.999679630091496
2455678.8491637 -1.42453692364485 0.988814339168233
2455679.77929802 -1.58017227099573 0.927177353266595
2455680.73131963 -1.10388364666254 0.986279181098467
2455681.7324525 -0.175364980998288 0.926809813314903
2455682.73167456 0.358740978485465 0.968489531510293
2455683.74012079 -1.95154763078658 0.945409507276485
2455684.74218829 -1.84169745208125 0.906889013864841
2455685.72725136 -3.13565776217354 0.948273865181351
2455686.9383229 -0.801122423207354 0.939682569876554
2455689.75555423 -1.81295775407414 1.1868352449257
2455690.81294262 -1.6264140958272 0.980424650747763
2455691.83830247 -2.85145022921597 0.994462408351015
2455692.7333645 2.43033537550803 0.927956494318774
2455693.76707904 -1.36274936032795 0.946300068506667
2455753.73938534 -0.415687019907493 1.0584633992933
2455754.6603078 -1.06701064319291 1.09996735427209
2455769.53984974 1.66112001703523 0.976259687179478
2455776.5134737 -2.20440822224216 1.05743304929626
