JD RV eRV
2457422.74583 0.483389159388466 1.22424404332
2457427.74276 -0.531160430899741 1.11279510392
2457440.70724 1.43256252259472 0.99946329373
2457472.73042 -0.395778265585277 1.08546665618
2457490.67893 -1.61456241254246 1.41542573581
2457494.69905 0.940760339521335 1.19144775085
2457503.68467 -3.36757831154874 1.14698929493
2457509.59042 -2.64659032372288 1.0485879596
2457510.69213 -0.265924786735522 1.21788342155
2457532.57699 -0.671166638929044 1.03417962416
2457536.53529 -1.94146178943156 1.70945018539
2457537.66689 1.05983983826948 1.66178630997
2457539.5639 0.0424285121493068 1.00674994224
2457544.66543 -2.14143530671715 1.1258093583
2457555.51262 -0.307206467567795 1.56078798311
2457572.50083 2.81566860471323 1.1386707937
2457591.42381 0.651453738291634 1.17626680109
2457596.39831 -0.213906998989093 2.03672672842
2457618.48114 -2.07878101252708 2.04386205128
2457622.3906 1.67179435372337 1.71188459408
2457623.40066 -2.27058541142723 2.21661072925
2457625.35634 0.228772887608603 1.73453144498
2457625.35752 -0.628547448087036 1.52769377378
2457626.36964 -3.09603622254015 1.45910403333
2457627.3636 -1.36078233955523 3.57594933075
2457628.34688 1.64202877047547 1.75496520811
2457629.36767 1.11672217622249 1.77164164503
2457630.35644 -1.69439803267211 1.45149142931
2457631.36804 -1.24449628644581 1.59989494245
2457632.32512 -0.100546863204873 1.61127764741
2457633.33155 1.51353334138594 1.49763193827
2457634.42148 2.01599526617279 1.48441931719
2457635.37864 -1.80726657586387 1.28797007727
2457636.42886 -1.64473499692227 1.68117423214
2457643.30388 1.33532129184939 1.16713289493
2457644.29437 2.35448973210082 1.07036486363
2457646.31016 2.40302491911893 1.7327705512
2457647.31032 -1.74439765678867 3.21427331034
2457650.33205 0.720800098921406 1.65248740521
2457652.35731 1.53815121809336 1.76958017148
2457655.3798 -0.313072385290132 5.67187494347
2457656.32277 -0.589127268862101 1.49517360727
2457657.33848 0.941689187403907 3.12700841848
2457658.33931 -0.95412872839461 2.03997001741
2457659.2893 1.5156626374596 1.80506767016
2457665.27337 -1.82252531134378 1.33836790923
2457678.29314 -1.42818428629322 1.90612253422
2457679.26984 -2.6997499202818 1.5688212792
2457684.30782 3.83896691516912 2.66971780357
2457685.30894 1.46382799996582 2.08004918259
2457689.25306 -1.56658660582533 1.14035338337
2457690.30058 -1.27047739543625 1.30007257077
2457691.25977 -0.00174994014472996 1.04587747597
2457692.26846 -2.89455598155865 1.03022558119
2457693.29754 0.715931420402845 0.938394377559
2457694.28852 -0.0231270046636364 1.5110142316
2457698.28881 -2.38841641181579 3.91397324462
2457704.25416 2.64752361431874 1.21647898701
2457705.2525 -3.54076861076153 1.42457726119
2457706.25031 1.80209636667798 1.29715848275
2457711.23879 -0.345484303229495 1.24735782646
2457712.25348 -1.03344363551198 1.29671147712
2457779.76495 -1.74683479867539 1.19858808355
2457788.74094 -2.73323019229209 1.46325813995
2457793.7307 -1.47699234547943 2.08153450791
2457793.73532 0.836021599642516 1.63385463834
2457794.73572 -0.601552553839692 1.87071284441
2457794.73905 0.849010516351065 3.81482168735
2457798.71735 -0.0253449656448732 1.21426324451
2457799.70195 1.17149000561278 1.6014743903
2457800.70456 0.817933772818358 1.3746873212
2457806.6891 0.362528651003906 1.74178922005
2457814.73879 -0.370216435159653 1.24161440533
2457815.71841 -0.214698881627735 1.57320936632
2457817.65838 1.53978948281347 1.74924614994
2457818.66736 0.0259574949037958 1.30563708575
2457819.65009 -1.64816826937342 1.47857083845
2457822.73934 0.922208566811819 1.00605838608
2457824.68069 -1.21900900795491 1.38210391255
2457828.63805 1.18737082633963 1.13548438201
2457829.6541 4.72981862593582 1.45065639057
2457830.69347 -0.317024152043705 1.27456549091
2457833.73334 -1.6614948037807 0.971638074603
2457834.67884 3.47552379410626 1.38902441955
2457851.66443 3.37669532530046 1.45536568521
2457852.6919 -1.06864784513493 1.1938267362
2457854.69313 -0.0666270422970506 1.05627688463
2457855.62522 0.691088640065089 0.985397505581
2457856.69821 0.70685148407878 0.933502858142
2457857.66742 -2.39599129043927 0.874378514521
2457858.63555 2.5019317591325 1.25016336275
2457859.63345 2.50209341787945 1.02895970738
2457861.70316 -0.728198982531494 1.02086071049
2457862.69632 -2.9535332440661 0.900071139904
2457863.58777 -1.48071259607801 2.31162991459
2457863.62323 -1.5028013686606 1.39866456457
2457864.68101 -3.09513504770551 1.0555586076
2457866.60358 1.13356954356671 1.6788912189
2457875.62334 0.995817655003391 0.99911649354
2457876.55014 1.02726772252525 1.61338228283
2457877.55772 2.50399064206786 0.920408048819
2457878.63816 1.8805683306335 1.74582352304
2457879.57104 -0.4217089357113 1.87015313967
2457880.66248 -0.99237015807663 1.19126985477
2457882.55744 1.13220866398909 0.990885183573
2457883.60933 1.98412035822574 1.53305358228
2457886.52586 0.614233533763242 2.43585957959
2457887.55641 -0.0276586877327666 1.05290281734
2457888.65782 -0.460993517289818 1.23778049216
2457889.59841 1.20433644022614 1.08060064248
2457890.66322 2.9034833057747 1.01306461875
2457891.6606 1.97461310201673 1.82361792522
2457892.61353 2.00729625638738 1.20300150859
2457893.59279 0.21137835945985 0.885090634365
2457894.53536 0.886070931570732 1.39052379919
2457896.59832 -1.90824623538805 1.41612630539
2457898.58642 -0.03292615406955 1.30314494718
2457905.50917 1.03314528754841 1.23458121434
2457907.55252 0.445469897118896 1.44114091079
2457909.63025 -1.81921846248029 1.54771464006
2457910.58502 1.11075708848641 1.71582520902
2457911.66068 0.250904119683107 1.44924540795
2457912.6696 2.03385065623161 1.47473862979
2457914.52899 3.7885461353043 1.37707404161
2457915.56292 2.32556744532016 1.17756698223
2457916.52839 -3.6501433995947 1.84636423309
2457918.64233 -0.999874525116461 1.68886959168
2457919.64045 -0.934209618283755 1.99923861623
2457920.40067 2.75529181578939 2.1235578518
2457921.54542 0.71699533140997 1.42679496263
2457922.47817 -2.22704959934477 1.17493947161
2457924.47769 -2.51603326245153 1.68214791984
2457928.64736 -0.336205192344724 1.12602000876
2457931.58803 -7.07173069658488 2.38364471189
2457934.40387 2.03854274073021 4.05814279081
2457934.41307 0.53886391656751 2.09698514841
2457935.44095 1.94662589791694 1.35157717567
2457936.49307 1.41294084056594 1.40610510591
2457937.48209 -2.41671781503499 1.50748056566
2457939.47837 0.992246356194624 1.3577825589
2457942.48064 -1.48001648751401 1.52952402368
2457943.46947 4.2037834703949 1.53070095745
2457944.4618 2.27418191323233 1.52780603275
2457945.46152 -0.465951518566695 1.22336949
2457946.56893 1.32521134144503 1.21030832222
2457947.431 -1.42269999545275 1.46324328314
2457948.42767 1.09187533851148 1.24052453618
2457949.53834 0.927297821263031 1.13232716329
2457950.44782 2.96133580730825 1.29336470642
2457951.44249 -0.964218406384389 1.24754630571
2457954.45745 1.8624608171812 1.55064350884
2457955.43316 -0.595832178596587 1.94992407439
2457956.4295 0.168821288166017 1.48702519523
