JD RV eRV
2457422.74583 2.59080769353004 1.22424404332
2457427.74276 0.00010722201278475 1.11279510392
2457440.70724 -2.15998084312191 0.99946329373
2457472.73042 -0.428157204169712 1.08546665618
2457490.67893 -3.54267704219463 1.41542573581
2457494.69905 -1.5458541697837 1.19144775085
2457503.68467 -1.1401180652913 1.14698929493
2457509.59042 -5.03125456964198 1.0485879596
2457510.69213 -2.82838770392739 1.21788342155
2457532.57699 -2.59030804008483 1.03417962416
2457536.53529 -1.27865695083617 1.70945018539
2457537.66689 -2.28026969277371 1.66178630997
2457539.5639 -2.54544471309011 1.00674994224
2457544.66543 -1.30418303905795 1.1258093583
2457555.51262 2.45777528296483 1.56078798311
2457572.50083 -1.51336545184614 1.1386707937
2457591.42381 -0.304148984425326 1.17626680109
2457596.39831 -0.00332648843631111 2.03672672842
2457618.48114 2.41476359197289 2.04386205128
2457622.3906 1.97215045537691 1.71188459408
2457623.40066 0.480681032225333 2.21661072925
2457625.35634 2.07471576356122 1.73453144498
2457625.35752 3.5424206552131 1.52769377378
2457626.36964 1.1321787236656 1.45910403333
2457627.3636 -0.584324639407469 3.57594933075
2457628.34688 4.05272452176489 1.75496520811
2457629.36767 2.43451574456545 1.77164164503
2457630.35644 2.57975154813435 1.45149142931
2457631.36804 2.80258545211726 1.59989494245
2457632.32512 0.46791775053742 1.61127764741
2457633.33155 1.76958068019534 1.49763193827
2457634.42148 1.88806875047192 1.48441931719
2457635.37864 1.34134696557907 1.28797007727
2457636.42886 0.765131292591691 1.68117423214
2457643.30388 0.343563644971141 1.16713289493
2457644.29437 1.59513761595304 1.07036486363
2457646.31016 2.54957913782416 1.7327705512
2457647.31032 0.457175148182219 3.21427331034
2457650.33205 1.57335284178171 1.65248740521
2457652.35731 2.28699057589297 1.76958017148
2457655.3798 3.21400323492473 5.67187494347
2457656.32277 3.48795272737402 1.49517360727
2457657.33848 2.52497597004573 3.12700841848
2457658.33931 2.1627342714894 2.03997001741
2457659.2893 1.99256276054387 1.80506767016
2457665.27337 3.513695355745 1.33836790923
2457678.29314 1.48433836381287 1.90612253422
2457679.26984 -0.495476805655414 1.5688212792
2457684.30782 4.90233828156421 2.66971780357
2457685.30894 -1.58947058301016 2.08004918259
2457689.25306 -0.579943498973551 1.14035338337
2457690.30058 3.76272236647484 1.30007257077
2457691.25977 1.70444336360957 1.04587747597
2457692.26846 -1.50098588317666 1.03022558119
2457693.29754 0.166295040057204 0.938394377559
2457694.28852 -1.34005190134897 1.5110142316
2457698.28881 2.03030959812878 3.91397324462
2457704.25416 -1.00581694220662 1.21647898701
2457705.2525 0.191984898245881 1.42457726119
2457706.25031 -0.86003909943823 1.29715848275
2457711.23879 -1.32159317567717 1.24735782646
2457712.25348 0.975111324810512 1.29671147712
2457779.76495 0.023017683294182 1.19858808355
