JD RV eRV
2450602.01139576 -0.67461667523252 1.26884956160264
2450602.95647017 -0.0341659862901856 1.19191031740966
2450604.0017 0.170668274573291 1.7
2450604.96684172 -0.198885388784676 1.33979476363215
2450605.95574215 -1.92428501970349 1.25373871013727
2450606.99606285 -0.694511035371714 1.29768062349665
2450607.86098 -1.13108994229157 1.75316856006489
2450609.02068 0.111253021725441 1.86075253593808
2450610.11484276 0.11835186987434 1.51201032969767
2450665.8355 2.16772831739727 1.55206314304541
2450954.99624 2.30044945204132 2.20988687493274
2450981.87418 2.73365509926332 1.70883000909979
2450982.88569 1.80991067996026 1.59511755052723
2450984.02388 0.302335973085205 1.75316856006489
2451009.86528 -0.528954378466706 1.7
2451011.84227 0.815584490432257 1.72652830848498
2451012.82292 0.417150950936884 1.74427635425124
2451013.82429 1.87647454826594 1.5179262169157
2451050.80938 -2.45991730448571 1.72652830848498
2451051.82196 -0.651451971569568 1.76207264322445
2451068.79946 -1.06748616862804 1.5179262169157
2451069.81397 -0.32961450155715 1.54350251052598
2451070.82905298 -0.803474226094623 1.16742278753911
2451071.79981479 -0.868220820789019 1.23724494616217
2451072.790292 -0.777173427952098 1.21580222913378
2451073.82866056 0.733414638052257 1.10267968186753
2451074.775 1.05429506248358 1.5179262169157
2451228.15524 -0.989402524736789 1.75316856006489
2451229.14388 -0.852223626642986 1.74427635425124
2451311.03688 -0.359510836667956 2.38799078725191
2451312.01389 -0.30316008579745 2.68208873827843
2451313.04021 -1.31157094441454 2.37857099957096
2451341.02147 0.262285065442688 1.71767284428671
2451341.90061 -0.582434214158213 1.59511755052723
2451367.84914 1.52387457863839 1.93328735577513
2451368.83909 1.63101559178414 1.75316856006489
2451370.00729 1.15549297835236 1.7353962083628
2451370.90907 1.76268366773953 1.61245154965971
2451371.90501 1.01671946494341 1.84271538768199
2451409.85442 2.47949832833426 1.50096635538576
2451410.8342 4.4222782191338 1.5179262169157
2451411.84208 3.74372772152476 1.77991572834222
2451438.73354 4.28233309056853 1.5864740779477
2451680.06566 -2.72841342749767 2.48243831746128
2451702.98234 -2.14471459816275 1.84271538768199
2451703.97018 -4.01388729424039 1.75316856006489
2451705.01536 -3.08562652177101 1.8969449122207
2451705.94735 -0.858334215045049 1.76207264322445
2452007.12157 -3.86194325980072 1.86978608402138
2452097.94112 -0.601359378463989 1.96977156035922
2452133.76779 -0.907654180981152 2.14478437144623
2452445.92377 -0.546260403058181 1.97891384350103
2452537.79383 2.83110793075669 2.01556443707464
2452777.11632 0.856133469527715 2.03393706883964
2452834.85156 -1.96346758113754 2.02474689776278
2453072.13873 -2.3944900731735 1.90601678901315
2453180.89628 0.270584217668754 1.86075253593808
2453181.89036 0.119635485638164 1.80676506497109
2453195.82664 -0.358361251986159 1.83371208208922
2453237.89109 1.43239725964125 1.91509790872425
2453301.74204 -0.0525541938105019 1.85172892184574
2453550.91339067 -1.17676932177456 1.27482411313401
2453602.85251626 -2.48161333814109 1.33059604226235
2453807.1256057 -4.43812931842194 1.28250652399948
2453926.95874307 2.25807719144307 1.40430831315394
2453933.85065044 2.8429460222498 1.37698039219793
2453934.81932493 2.451454203225 1.30325457068532
2453960.89900841 3.93985519801851 1.41867317280477
2453961.85907232 1.94155917546253 1.36394760202122
2453962.78850014 2.27269613248442 1.39074119228219
2453963.8327338 2.19521095159333 1.39268876947312
2454247.0349 -0.071449712416258 1.80676506497109
2454248.12638 -0.547220848348455 2.22854212434946
2454249.97027 -1.19474049411588 1.79780421625938
2454251.01231 -0.268473280765777 1.5179262169157
2454251.97399 0.727230832483626 1.76207264322445
